  cluster  E_norm [Eh]  De [kcal]    p
     1   -193.227695     0.0000   0.9605
     2   -193.223735     2.4851   0.0145
     3   -193.223658     2.5333   0.0133
     4   -193.222786     3.0808   0.0053
     5   -193.222580     3.2098   0.0043
     6   -193.221123     4.1239   0.0009
     7   -193.219946     4.8629   0.0003
     8   -193.219794     4.9580   0.0002
     9   -193.219581     5.0916   0.0002
     10  -193.219551     5.1106   0.0002
     11  -193.219200     5.3309   0.0001
     12  -193.218399     5.8338   0.0001
     13  -193.218377     5.8472   0.0000
     14  -193.218356     5.8603   0.0000
     15  -193.218175     5.9742   0.0000
     16  -193.218088     6.0289   0.0000
     17  -193.217892     6.1520   0.0000
     18  -193.216937     6.7511   0.0000
     19  -193.216889     6.7813   0.0000
     20  -193.216720     6.8871   0.0000

Ensemble free energy [Eh]:     -193.2277334453
