  cluster  E_norm [Eh]  De [kcal]    p
     1   -127.246506     0.0000   0.9935
     2   -127.241084     3.4023   0.0032
     3   -127.240260     3.9189   0.0013
     4   -127.240149     3.9886   0.0012
     5   -127.239249     4.5534   0.0005
     6   -127.238569     4.9803   0.0002
     7   -127.237138     5.8784   0.0000
     8   -127.236060     6.5549   0.0000
     9   -127.235580     6.8556   0.0000
     10  -127.235219     7.0823   0.0000
     11  -127.235186     7.1032   0.0000
     12  -127.235038     7.1961   0.0000
     13  -127.234963     7.2433   0.0000
     14  -127.234711     7.4012   0.0000
     15  -127.233642     8.0720   0.0000
     16  -127.233462     8.1851   0.0000
     17  -127.233358     8.2500   0.0000
     18  -127.233031     8.4557   0.0000
     19  -127.232056     9.0675   0.0000
     20  -127.230255     ******   0.0000

Ensemble free energy [Eh]:     -127.2465116977
