  cluster  E_norm [Eh]  De [kcal]    p
     1   -142.084629     0.0000   0.3416
     2   -142.084410     0.1374   0.2708
     3   -142.083684     0.5930   0.1255
     4   -142.083677     0.5970   0.1247
     5   -142.082865     1.1069   0.0527
     6   -142.082516     1.3259   0.0364
     7   -142.081636     1.8776   0.0144
     8   -142.081609     1.8946   0.0140
     9   -142.080565     2.5501   0.0046
     10  -142.080256     2.7437   0.0033
     11  -142.080064     2.8646   0.0027
     12  -142.079989     2.9111   0.0025
     13  -142.079870     2.9863   0.0022
     14  -142.079349     3.3128   0.0013
     15  -142.079328     3.3264   0.0012
     16  -142.078603     3.7809   0.0006
     17  -142.078220     4.0213   0.0004
     18  -142.078155     4.0622   0.0004
     19  -142.078079     4.1097   0.0003
     20  -142.078045     4.1313   0.0003

Ensemble free energy [Eh]:     -142.0856428467
