  cluster  E_norm [Eh]  De [kcal]    p
     1   -152.718547     0.0000   0.9925
     2   -152.712795     3.6094   0.0022
     3   -152.712662     3.6927   0.0019
     4   -152.712508     3.7898   0.0017
     5   -152.712220     3.9701   0.0012
     6   -152.710675     4.9395   0.0002
     7   -152.710409     5.1064   0.0002
     8   -152.707262     7.0814   0.0000
     9   -152.707189     7.1270   0.0000
     10  -152.706454     7.5881   0.0000
     11  -152.706203     7.7461   0.0000
     12  -152.705496     8.1898   0.0000
     13  -152.704889     8.5703   0.0000
     14  -152.704172     9.0204   0.0000
     15  -152.702362     ******   0.0000
     16  -152.701498     ******   0.0000
     17  -152.701446     ******   0.0000
     18  -152.700684     ******   0.0000
     19  -152.699464     ******   0.0000
     20  -152.692960     ******   0.0000

Ensemble free energy [Eh]:     -152.7185540171
