  cluster  E_norm [Eh]  De [kcal]    p
     1   -229.051402     0.0000   0.8215
     2   -229.049429     1.2383   0.1016
     3   -229.048544     1.7937   0.0398
     4   -229.048218     1.9982   0.0282
     5   -229.047060     2.7252   0.0083
     6   -229.044487     4.3395   0.0005
     7   -229.042898     5.3367   0.0001
     8   -229.040344     6.9393   0.0000
     9   -229.040077     7.1067   0.0000
     10  -229.039933     7.1971   0.0000
     11  -229.036590     9.2951   0.0000
     12  -229.035919     9.7157   0.0000
     13  -229.035209     ******   0.0000
     14  -229.034621     ******   0.0000
     15  -229.034555     ******   0.0000
     16  -229.030067     ******   0.0000
     17  -229.029775     ******   0.0000
     18  -229.027999     ******   0.0000
     19  -229.026845     ******   0.0000
     20  -229.017475     ******   0.0000

Ensemble free energy [Eh]:     -229.0515880804
