  cluster  E_norm [Eh]  De [kcal]    p
     1   -218.463534     0.0000   0.5332
     2   -218.462789     0.4675   0.2422
     3   -218.461289     1.4089   0.0494
     4   -218.461200     1.4646   0.0450
     5   -218.460934     1.6320   0.0339
     6   -218.460897     1.6550   0.0326
     7   -218.460894     1.6565   0.0325
     8   -218.460404     1.9644   0.0194
     9   -218.458425     3.2062   0.0024
     10  -218.458291     3.2902   0.0021
     11  -218.458156     3.3752   0.0018
     12  -218.457935     3.5139   0.0014
     13  -218.457748     3.6309   0.0012
     14  -218.457088     4.0454   0.0006
     15  -218.457063     4.0608   0.0006
     16  -218.456823     4.2111   0.0004
     17  -218.456690     4.2950   0.0004
     18  -218.456630     4.3325   0.0004
     19  -218.456604     4.3486   0.0003
     20  -218.456358     4.5030   0.0003

Ensemble free energy [Eh]:     -218.4641282220
