  cluster  E_norm [Eh]  De [kcal]    p
     1   -152.674132     0.0000   0.9491
     2   -152.670832     2.0711   0.0288
     3   -152.669815     2.7088   0.0098
     4   -152.669477     2.9211   0.0069
     5   -152.668487     3.5427   0.0024
     6   -152.668401     3.5965   0.0022
     7   -152.666826     4.5848   0.0004
     8   -152.665892     5.1706   0.0002
     9   -152.665606     5.3503   0.0001
     10  -152.665209     5.5994   0.0001
     11  -152.665128     5.6504   0.0001
     12  -152.664304     6.1673   0.0000
     13  -152.664000     6.3579   0.0000
     14  -152.661564     7.8865   0.0000
     15  -152.661076     8.1928   0.0000
     16  -152.659917     8.9204   0.0000
     17  -152.659395     9.2479   0.0000
     18  -152.657750     ******   0.0000
     19  -152.655474     ******   0.0000
     20  -152.650208     ******   0.0000

Ensemble free energy [Eh]:     -152.6741814857
