  cluster  E_norm [Eh]  De [kcal]    p
     1   -305.496480     0.0000   0.9689
     2   -305.492990     2.1900   0.0240
     3   -305.491350     3.2194   0.0042
     4   -305.489980     4.0786   0.0010
     5   -305.489639     4.2925   0.0007
     6   -305.489457     4.4071   0.0006
     7   -305.488508     5.0025   0.0002
     8   -305.488499     5.0078   0.0002
     9   -305.487772     5.4644   0.0001
     10  -305.485715     6.7549   0.0000
     11  -305.484462     7.5411   0.0000
     12  -305.484029     7.8132   0.0000
     13  -305.483566     8.1037   0.0000
     14  -305.481120     9.6384   0.0000
     15  -305.478845     ******   0.0000
     16  -305.478235     ******   0.0000
     17  -305.477870     ******   0.0000
     18  -305.476199     ******   0.0000
     19  -305.475660     ******   0.0000
     20  -305.474489     ******   0.0000

Ensemble free energy [Eh]:     -305.4965096988
