  #       H(T)       SVIB      SROT       STRA      G(T)
       [kcal/mol]    [      cal/mol/K        ]    [kcal/mol]
  --------------------------------------------------------
  1     2503.71   1368.49     45.57     49.52   2067.35
  2     2503.64   1371.76     45.56     49.52   2066.30
  3     2502.61   1363.21     45.66     49.52   2067.79
  4     2504.93   1387.43     45.56     49.52   2062.92
  5     2503.59   1378.85     45.60     49.52   2064.13
  6     2503.04   1373.30     45.62     49.52   2065.23
  7     2503.93   1372.85     45.61     49.52   2066.25
  8     2503.65   1373.25     45.62     49.52   2065.85
  9     2503.26   1375.80     45.64     49.52   2064.69
  10     2503.25   1391.02     45.67     49.52   2060.14
  11     2503.47   1381.18     45.60     49.52   2063.31
  12     2503.39   1376.32     45.56     49.52   2064.69
  13     2503.56   1387.93     45.64     49.52   2061.37
  14     2504.51   1387.09     45.62     49.52   2062.58
  15     2503.58   1394.66     45.61     49.52   2059.40
  16     2503.84   1391.25     45.63     49.52   2060.67
  17     2503.59   1383.69     45.58     49.52   2062.69
  18     2504.13   1381.65     45.56     49.52   2063.85
  19     2503.61   1386.48     45.54     49.52   2061.89
  20     2503.07   1376.56     45.60     49.52   2064.29
