   #   Energy       Run. Aver.   Diff / au.
    1 -574.55753435  -0.91561562  -0.91561562
    2 -546.44497210  -1.35102332  -0.43540770
    3 -543.16907711  -1.33434975   0.01667356
    4 -543.76078734  -1.21322839   0.12112136
    5 -545.65799426  -1.12027070   0.09295770
    6 -546.85598442  -1.06331103   0.05695967
    7 -546.09389093  -1.02759463   0.03571640
    8 -545.02111256  -1.00324905   0.02434559
    9 -543.34454378  -0.98528015   0.01796890
   10 -542.41754894  -0.97139497   0.01388518
   11 -542.86884294  -0.96047100   0.01092397
   12 -540.78186587  -0.95133731   0.00913369
   13 -540.26898583  -0.94368364   0.00765367
   14 -539.73550189  -0.93716835   0.00651530
   15 -540.29126951  -0.93165670   0.00551165
   16 -539.65579070  -0.92683343   0.00482326
   17 -539.47472752  -0.92260114   0.00423230
   18 -539.37047532  -0.91886269   0.00373844
   19 -540.54734902  -0.91564247   0.00322022
   20 -539.38109165  -0.91267726   0.00296522
   21 -539.00130347  -0.90997777   0.00269949
   22 -540.53458113  -0.90764683   0.00233094
   23 -539.90959302  -0.90549130   0.00215553
   24 -539.75965580  -0.90351275   0.00197855
   25 -540.15101828  -0.90172451   0.00178824
   26 -539.66418907  -0.90005131   0.00167320
   27 -538.85830261  -0.89845875   0.00159256
   28 -538.51953502  -0.89696354   0.00149521
   29 -538.45684342  -0.89557136   0.00139218
   30 -539.68690779  -0.89434076   0.00123059
   31 -538.75940159  -0.89314710   0.00119367
   32 -540.67871326  -0.89212477   0.00102233
   33 -540.77652506  -0.89117432   0.00095045
   34 -540.72122519  -0.89027929   0.00089502
   35 -541.08639425  -0.88945363   0.00082567
   36 -540.54462071  -0.88865177   0.00080185
   37 -543.32563300  -0.88801369   0.00063809
   38 -542.42518333  -0.88737573   0.00063796
   39 -541.73745029  -0.88674239   0.00063334
   40 -543.66767293  -0.88621774   0.00052466
   41 -543.91957319  -0.88573112   0.00048662
   42 -543.63133780  -0.88525764   0.00047348
   43 -543.26879686  -0.88479305   0.00046459
   44 -542.89711798  -0.88433632   0.00045673
   45 -543.69978147  -0.88392849   0.00040783
   46 -543.87610496  -0.88354556   0.00038293
