  cluster  E_norm [Eh]  De [kcal]    p
     1   -422.415842     0.0000   0.9933
     2   -422.410682     3.2376   0.0042
     3   -422.409128     4.2129   0.0008
     4   -422.409089     4.2378   0.0008
     5   -422.408900     4.3563   0.0006
     6   -422.407596     5.1741   0.0002
     7   -422.406914     5.6021   0.0001
     8   -422.406241     6.0245   0.0000
     9   -422.404653     7.0212   0.0000
     10  -422.404611     7.0478   0.0000
     11  -422.404046     7.4019   0.0000
     12  -422.402534     8.3510   0.0000
     13  -422.402328     8.4799   0.0000
     14  -422.402052     8.6531   0.0000
     15  -422.401560     8.9620   0.0000
     16  -422.400579     9.5774   0.0000
     17  -422.399405     ******   0.0000
     18  -422.397791     ******   0.0000
     19  -422.397703     ******   0.0000
     20  -422.397194     ******   0.0000

Ensemble free energy [Eh]:     -422.4158482464
