   #           Energy [Eh]      SASA
No   1     -152.6760185617     2344.3
No   2     -152.6680824819     2315.0
No   3     -152.6740729243     2478.8
No   4     -152.6707428985     2423.6
No   5     -152.6683910382     2327.6
No   6     -152.6586173378     2459.0
No   7     -152.6564409571     2445.9
No   8     -152.6680739526     2441.7
No   9     -152.6655781458     2545.6
No  10     -152.6710934119     2418.3
No  11     -152.6668650687     2286.0
No  12     -152.6601101625     2477.2
No  13     -152.6701882933     2341.3
No  14     -152.6641977949     2442.5
No  15     -152.6619372046     2390.5
No  16     -152.6703382037     2430.9
No  17     -152.6649926914     2419.5
No  18     -152.6633605364     2398.6
No  19     -152.6628806980     2364.8
No  20     -152.6694250113     2262.1
