  cluster  E_norm [Eh]  De [kcal]    p
     1   -891.580973     0.0000   0.5069
     2   -891.580947     0.0163   0.4931
     3   -891.572130     5.5491   0.0000
     4   -891.566995     8.7715   0.0000
     5   -891.565523     9.6949   0.0000
     6   -891.564881     ******   0.0000
     7   -891.564060     ******   0.0000
     8   -891.561879     ******   0.0000
     9   -891.559164     ******   0.0000
     10  -891.558668     ******   0.0000
     11  -891.556397     ******   0.0000
     12  -891.554783     ******   0.0000
     13  -891.554440     ******   0.0000
     14  -891.552838     ******   0.0000
     15  -891.551771     ******   0.0000
     16  -891.550556     ******   0.0000
     17  -891.549728     ******   0.0000
     18  -891.549355     ******   0.0000
     19  -891.548834     ******   0.0000
     20  -891.548539     ******   0.0000

Ensemble free energy [Eh]:     -891.5816146858
