  cluster  E_norm [Eh]  De [kcal]    p
     1   -891.346402     0.0000   1.0000
     2   -891.335066     7.1138   0.0000
     3   -891.333792     7.9135   0.0000
     4   -891.332298     8.8504   0.0000
     5   -891.331683     9.2368   0.0000
     6   -891.324064     ******   0.0000
     7   -891.323167     ******   0.0000
     8   -891.322227     ******   0.0000
     9   -891.319723     ******   0.0000
     10  -891.318676     ******   0.0000
     11  -891.316135     ******   0.0000
     12  -891.314671     ******   0.0000
     13  -891.313733     ******   0.0000
     14  -891.309779     ******   0.0000
     15  -891.308774     ******   0.0000
     16  -891.305563     ******   0.0000
     17  -891.303919     ******   0.0000
     18  -891.299871     ******   0.0000
     19  -891.298299     ******   0.0000
     20  -891.294605     ******   0.0000

Ensemble free energy [Eh]:     -891.3464024371
