  cluster  E_norm [Eh]  De [kcal]    p
     1   -152.699714     0.0000   0.6978
     2   -152.697842     1.1748   0.0961
     3   -152.697363     1.4755   0.0578
     4   -152.697249     1.5466   0.0513
     5   -152.696552     1.9843   0.0245
     6   -152.696467     2.0376   0.0224
     7   -152.696116     2.2580   0.0154
     8   -152.696093     2.2723   0.0151
     9   -152.696037     2.3071   0.0142
     10  -152.694965     2.9801   0.0046
     11  -152.692630     4.4452   0.0004
     12  -152.692277     4.6666   0.0003
     13  -152.691379     5.2300   0.0001
     14  -152.691231     5.3231   0.0001
     15  -152.689435     6.4502   0.0000
     16  -152.688955     6.7513   0.0000
     17  -152.688849     6.8179   0.0000
     18  -152.688290     7.1686   0.0000
     19  -152.686081     8.5551   0.0000
     20  -152.685466     8.9408   0.0000

Ensemble free energy [Eh]:     -152.7000538255
