   #   Energy       Run. Aver.   Diff / au.
    1 -441.06023533  -0.70287415  -0.70287415
    2 -397.94544751  -1.01995733  -0.31708318
    3 -390.50284468  -0.99310123   0.02685611
    4 -386.23573613  -0.89198833   0.10111289
    5 -385.72301382  -0.81630582   0.07568251
    6 -389.24056591  -0.77102348   0.04528235
    7 -387.78782454  -0.74269110   0.02833238
    8 -383.32242630  -0.72267105   0.02002005
    9 -382.00786794  -0.70779073   0.01488032
   10 -384.60283076  -0.69681398   0.01097675
   11 -381.38580931  -0.68772182   0.00909217
   12 -386.12472172  -0.68093139   0.00679043
   13 -383.63529224  -0.67505753   0.00587386
   14 -382.47604263  -0.66995631   0.00510122
   15 -383.77445473  -0.66572471   0.00423161
   16 -387.12035858  -0.66240966   0.00331505
   17 -387.63429315  -0.65958670   0.00282295
   18 -388.42757756  -0.65717498   0.00241172
   19 -388.45176725  -0.65504080   0.00213418
   20 -390.65381176  -0.65330937   0.00173143
   21 -390.88130171  -0.65177928   0.00153009
   22 -389.24660164  -0.65027903   0.00150025
   23 -392.09822913  -0.64910812   0.00117092
   24 -392.89596247  -0.64810147   0.00100665
   25 -391.47026334  -0.64709105   0.00101042
   26 -391.49662106  -0.64615982   0.00093123
   27 -389.37163287  -0.64517508   0.00098474
   28 -391.73823144  -0.64439346   0.00078162
   29 -392.46085395  -0.64371246   0.00068100
   30 -392.42866326  -0.64307851   0.00063395
   31 -391.24542591  -0.64242615   0.00065236
   32 -392.94979556  -0.64189886   0.00052729
   33 -393.36375957  -0.64142731   0.00047155
   34 -393.25075912  -0.64097984   0.00044747
   35 -393.09246991  -0.64055142   0.00042842
