   #           Energy [Eh]      SASA
No   1     -152.6662202053     2324.8
No   2     -152.6707908433     2279.2
No   3     -152.6671952476     2381.1
No   4     -152.6741603630     2455.0
No   5     -152.6631819688     2527.1
No   6     -152.6563029182     2515.4
No   7     -152.6681770208     2330.9
No   8     -152.6593711416     2251.6
No   9     -152.6604510829     2266.4
No  10     -152.6636567204     2330.8
No  11     -152.6621040957     2316.7
No  12     -152.6661032871     2380.9
No  13     -152.6704415196     2382.8
No  14     -152.6616444509     2472.8
No  15     -152.6672339122     2421.1
No  16     -152.6654708201     2376.1
No  17     -152.6531576341     2379.0
No  18     -152.6613056895     2391.6
No  19     -152.6646652611     2239.9
No  20     -152.6725298068     2405.8
