  cluster  E_norm [Eh]  De [kcal]    p
     1   -152.674160     0.0000   0.8136
     2   -152.672530     1.0232   0.1447
     3   -152.670791     2.1144   0.0229
     4   -152.670442     2.3336   0.0158
     5   -152.668177     3.7546   0.0014
     6   -152.667234     4.3464   0.0005
     7   -152.667195     4.3707   0.0005
     8   -152.666220     4.9825   0.0002
     9   -152.666103     5.0559   0.0002
     10  -152.665471     5.4528   0.0001
     11  -152.664665     5.9583   0.0000
     12  -152.663657     6.5911   0.0000
     13  -152.663182     6.8890   0.0000
     14  -152.662104     7.5654   0.0000
     15  -152.661644     7.8539   0.0000
     16  -152.661306     8.0664   0.0000
     17  -152.660451     8.6027   0.0000
     18  -152.659371     9.2804   0.0000
     19  -152.656303     ******   0.0000
     20  -152.653158     ******   0.0000

Ensemble free energy [Eh]:     -152.6743551601
