  cluster  E_norm [Eh]  De [kcal]    p
     1   -193.225756     0.0000   0.5275
     2   -193.224210     0.9703   0.1026
     3   -193.224155     1.0049   0.0967
     4   -193.223775     1.2433   0.0647
     5   -193.223632     1.3331   0.0556
     6   -193.223518     1.4049   0.0492
     7   -193.223213     1.5958   0.0357
     8   -193.223010     1.7233   0.0288
     9   -193.222141     2.2689   0.0115
     10  -193.221899     2.4206   0.0089
     11  -193.220996     2.9874   0.0034
     12  -193.220936     3.0249   0.0032
     13  -193.220935     3.0257   0.0032
     14  -193.220799     3.1106   0.0028
     15  -193.220773     3.1268   0.0027
     16  -193.219986     3.6212   0.0012
     17  -193.219955     3.6404   0.0011
     18  -193.219514     3.9173   0.0007
     19  -193.218981     4.2513   0.0004
     20  -193.218686     4.4370   0.0003

Ensemble free energy [Eh]:     -193.2263603409
