  cluster  E_norm [Eh]  De [kcal]    p
     1   -142.082437     0.0000   0.4616
     2   -142.081929     0.3186   0.2696
     3   -142.081644     0.4975   0.1993
     4   -142.079729     1.6991   0.0262
     5   -142.078794     2.2860   0.0097
     6   -142.078668     2.3650   0.0085
     7   -142.078492     2.4757   0.0071
     8   -142.078273     2.6131   0.0056
     9   -142.077875     2.8627   0.0037
     10  -142.077871     2.8650   0.0037
     11  -142.077497     3.0999   0.0025
     12  -142.076302     3.8496   0.0007
     13  -142.075738     4.2036   0.0004
     14  -142.075565     4.3124   0.0003
     15  -142.075498     4.3541   0.0003
     16  -142.075366     4.4375   0.0003
     17  -142.075163     4.5643   0.0002
     18  -142.075027     4.6500   0.0002
     19  -142.074392     5.0482   0.0001
     20  -142.073978     5.3083   0.0001

Ensemble free energy [Eh]:     -142.0831670406
