   #           Energy [Eh]      SASA
No   1     -636.5039564328     6063.3
No   2     -636.5046160714     6076.5
No   3     -636.5038013477     5897.1
No   4     -636.4942831859     5849.7
No   5     -636.4937058485     5970.4
No   6     -636.4975874312     6052.9
No   7     -636.4874743322     5893.9
No   8     -636.4872459794     6037.1
No   9     -636.4891042120     5744.5
No  10     -636.4908166495     5981.3
No  11     -636.5046969202     6090.2
No  12     -636.4859657751     5869.6
No  13     -636.4977068902     5828.5
No  14     -636.4896846118     5829.7
No  15     -636.4768681366     6095.0
No  16     -636.4875832676     5924.2
No  17     -636.4880087018     6016.8
No  18     -636.4911941500     5950.6
No  19     -636.4870854669     5893.0
No  20     -636.4893851039     5747.8
