  cluster  E_norm [Eh]  De [kcal]    p
     1   -636.504697     0.0000   0.3619
     2   -636.504616     0.0507   0.3322
     3   -636.503956     0.4647   0.1652
     4   -636.503801     0.5620   0.1402
     5   -636.497707     4.3863   0.0002
     6   -636.497587     4.4613   0.0002
     7   -636.494283     6.5347   0.0000
     8   -636.493706     6.8970   0.0000
     9   -636.491194     8.4731   0.0000
     10  -636.490817     8.7100   0.0000
     11  -636.489685     9.4204   0.0000
     12  -636.489385     9.6083   0.0000
     13  -636.489104     9.7846   0.0000
     14  -636.488009     ******   0.0000
     15  -636.487583     ******   0.0000
     16  -636.487474     ******   0.0000
     17  -636.487246     ******   0.0000
     18  -636.487085     ******   0.0000
     19  -636.485966     ******   0.0000
     20  -636.476868     ******   0.0000

Ensemble free energy [Eh]:     -636.5056564777
