  cluster  E_norm [Eh]  De [kcal]    p
     1   -509.460081     0.0000   0.9756
     2   -509.456314     2.3639   0.0180
     3   -509.455301     2.9997   0.0062
     4   -509.451042     5.6722   0.0001
     5   -509.450730     5.8684   0.0000
     6   -509.450348     6.1075   0.0000
     7   -509.449247     6.7986   0.0000
     8   -509.448399     7.3311   0.0000
     9   -509.447353     7.9874   0.0000
     10  -509.447013     8.2004   0.0000
     11  -509.446839     8.3095   0.0000
     12  -509.444608     9.7095   0.0000
     13  -509.444446     9.8113   0.0000
     14  -509.444081     ******   0.0000
     15  -509.444014     ******   0.0000
     16  -509.441491     ******   0.0000
     17  -509.441049     ******   0.0000
     18  -509.441018     ******   0.0000
     19  -509.440478     ******   0.0000
     20  -509.440317     ******   0.0000

Ensemble free energy [Eh]:     -509.4601047824
