   #           Energy [Eh]      SASA
No   1     -229.0411306270     3258.5
No   2     -229.0418694095     3263.9
No   3     -229.0487754665     3153.1
No   4     -229.0423407496     3129.7
No   5     -229.0274572967     3157.5
No   6     -229.0394781484     3067.4
No   7     -229.0457730133     3198.3
No   8     -229.0333816739     3227.1
No   9     -229.0308562232     3198.9
No  10     -229.0397125305     3114.1
No  11     -229.0367137861     3164.0
No  12     -229.0395767120     3081.2
No  13     -229.0385468581     3027.8
No  14     -229.0357532320     3040.3
No  15     -229.0308077248     3151.6
No  16     -229.0278749177     3226.2
No  17     -229.0393118642     3311.7
No  18     -229.0375984174     3142.6
No  19     -229.0314262103     3246.6
No  20     -229.0314502076     3081.9
