   #   Energy       Run. Aver.   Diff / au.
    1 -440.71134644  -0.70231816  -0.70231816
    2 -397.66523067  -1.01917807  -0.31685991
    3 -391.08106655  -0.99281444   0.02636363
    4 -386.22513475  -0.89189214   0.10092230
    5 -384.77954067  -0.81596629   0.07592586
    6 -386.40597430  -0.76994710   0.04601918
    7 -389.37217198  -0.74202392   0.02792319
    8 -390.97313569  -0.72366244   0.01836148
    9 -390.90803213  -0.71043218   0.01323026
   10 -395.01057968  -0.70101487   0.00941731
   11 -394.58165751  -0.69359429   0.00742058
   12 -391.64109334  -0.68718636   0.00640793
   13 -390.18795620  -0.68166404   0.00552233
   14 -383.78646387  -0.67626520   0.00539884
   15 -382.51640963  -0.67145950   0.00480569
   16 -384.95291778  -0.66753427   0.00392523
   17 -388.04575996  -0.66441255   0.00312172
   18 -386.68855982  -0.66156216   0.00285038
   19 -389.95054206  -0.65929970   0.00226247
   20 -390.29658423  -0.65732044   0.00197925
   21 -390.13536812  -0.65553095   0.00178950
   22 -391.37038272  -0.65400221   0.00152873
   23 -390.13010001  -0.65253182   0.00147040
   24 -390.44948410  -0.65120759   0.00132423
   25 -393.27924898  -0.65017553   0.00103206
