  cluster  E_norm [Eh]  De [kcal]    p
     1   -127.240252     0.0000   0.5343
     2   -127.239782     0.2951   0.3247
     3   -127.237777     1.5532   0.0388
     4   -127.237418     1.7787   0.0265
     5   -127.237220     1.9031   0.0215
     6   -127.237167     1.9362   0.0203
     7   -127.236444     2.3899   0.0095
     8   -127.236280     2.4925   0.0080
     9   -127.235988     2.6761   0.0058
     10  -127.235598     2.9209   0.0039
     11  -127.235458     3.0085   0.0033
     12  -127.234862     3.3826   0.0018
     13  -127.234236     3.7756   0.0009
     14  -127.233443     4.2731   0.0004
     15  -127.232029     5.1605   0.0001
     16  -127.231889     5.2479   0.0001
     17  -127.231758     5.3304   0.0001
     18  -127.231064     5.7659   0.0000
     19  -127.226951     8.3470   0.0000
     20  -127.225806     9.0653   0.0000

Ensemble free energy [Eh]:     -127.2408442344
