  cluster  E_norm [Eh]  De [kcal]    p
     1   -244.152300     0.0000   0.8937
     2   -244.149734     1.6099   0.0590
     3   -244.149071     2.0259   0.0292
     4   -244.147818     2.8125   0.0078
     5   -244.147760     2.8487   0.0073
     6   -244.145570     4.2229   0.0007
     7   -244.145373     4.3466   0.0006
     8   -244.145270     4.4112   0.0005
     9   -244.144841     4.6805   0.0003
     10  -244.144408     4.9523   0.0002
     11  -244.144203     5.0807   0.0002
     12  -244.144126     5.1293   0.0002
     13  -244.144011     5.2016   0.0001
     14  -244.143589     5.4660   0.0001
     15  -244.143108     5.7680   0.0001
     16  -244.142575     6.1027   0.0000
     17  -244.141070     7.0473   0.0000
     18  -244.140971     7.1092   0.0000
     19  -244.140853     7.1834   0.0000
     20  -244.139897     7.7833   0.0000

Ensemble free energy [Eh]:     -244.1524062019
