   #   Energy       Run. Aver.   Diff / au.
    1 -440.63997222  -0.70220442  -0.70220442
    2 -397.63315602  -1.01903877  -0.31683435
    3 -390.94772768  -0.99264223   0.02639654
    4 -386.67628528  -0.89193449   0.10070774
    5 -384.76628158  -0.81603885   0.07589564
    6 -384.38364801  -0.76947548   0.04656337
    7 -389.31976125  -0.74153000   0.02794548
    8 -387.83952237  -0.72260326   0.01892674
    9 -384.99908511  -0.70838159   0.01422166
   10 -387.06945393  -0.69780471   0.01057689
   11 -386.88176405  -0.68945504   0.00834967
   12 -385.69897578  -0.68252551   0.00692953
   13 -386.34142898  -0.67685006   0.00567545
   14 -384.41653903  -0.67185586   0.00499420
   15 -385.84357848  -0.66772458   0.00413128
   16 -390.72992343  -0.66465032   0.00307426
   17 -389.15124500  -0.66185193   0.00279839
   18 -389.98299864  -0.65945343   0.00239850
   19 -389.31565903  -0.65727248   0.00218095
   20 -388.63566533  -0.65526633   0.00200616
   21 -388.32725659  -0.65343615   0.00183017
   22 -388.21420260  -0.65177217   0.00166399
   23 -389.32117691  -0.65033680   0.00143537
   24 -389.53046802  -0.64904447   0.00129233
   25 -390.37644475  -0.64791517   0.00112930
   26 -393.54473497  -0.64707321   0.00084196
   27 -393.59053197  -0.64630696   0.00076625
   28 -394.20223750  -0.64563296   0.00067400
   29 -394.77867733  -0.64504029   0.00059266
   30 -393.58474752  -0.64442643   0.00061386
   31 -392.61463934  -0.64380162   0.00062481
   32 -391.87432091  -0.64317866   0.00062297
   33 -393.27272287  -0.64266103   0.00051763
   34 -393.07310102  -0.64216759   0.00049344
   35 -392.00433719  -0.64165438   0.00051321
   36 -393.04931288  -0.64121539   0.00043899
   37 -393.33597114  -0.64081448   0.00040091
   38 -393.87484267  -0.64045827   0.00035621
   39 -391.98251652  -0.64004415   0.00041412
   40 -392.48916447  -0.63966947   0.00037468
   41 -396.57445103  -0.63947282   0.00019665
   42 -396.80588869  -0.63929856   0.00017426
   43 -397.62412343  -0.63916325   0.00013531
   44 -397.53478526  -0.63903173   0.00013151
   45 -392.60790316  -0.63873167   0.00030006
   46 -392.74840450  -0.63844586   0.00028581
   47 -392.85203867  -0.63817602   0.00026983
   48 -393.50275677  -0.63793937   0.00023665
   49 -393.07212268  -0.63769905   0.00024032
   50 -393.06701393  -0.63746810   0.00023095
   51 -393.04787175  -0.63724580   0.00022230
   52 -391.89031180  -0.63699674   0.00024906
   53 -392.55306619  -0.63677650   0.00022024
   54 -392.21893105  -0.63655509   0.00022141
   55 -392.26491685  -0.63634304   0.00021205
   56 -392.25739809  -0.63613852   0.00020452
   57 -390.32227828  -0.63588720   0.00025132
   58 -390.37080886  -0.63564508   0.00024212
   59 -389.31416306  -0.63538278   0.00026230
   60 -389.47756657  -0.63513323   0.00024955
   61 -394.52858630  -0.63502402   0.00010921
   62 -393.70122595  -0.63489934   0.00012468
   63 -394.11447838  -0.63478882   0.00011052
   64 -393.88609997  -0.63467629   0.00011253
   65 -392.48017247  -0.63453272   0.00014357
   66 -392.59619040  -0.63439583   0.00013689
   67 -393.14059439  -0.63427608   0.00011975
   68 -392.98961541  -0.63415657   0.00011952
   69 -393.07581476  -0.63404251   0.00011406
   70 -390.43474252  -0.63387166   0.00017085
   71 -387.34351177  -0.63363545   0.00023622
   72 -387.43212738  -0.63340684   0.00022860
   73 -387.95897420  -0.63319611   0.00021073
   74 -387.55209617  -0.63298255   0.00021356
   75 -387.17216441  -0.63276658   0.00021597
   76 -387.71418931  -0.63256762   0.00019896
   77 -387.90919930  -0.63237809   0.00018953
   78 -387.96480185  -0.63219467   0.00018342
   79 -388.87977079  -0.63203444   0.00016024
   80 -388.98280582  -0.63188055   0.00015389
