   #           Energy [Eh]      SASA
No   1     -152.6685351173     2419.1
No   2     -152.6689509261     2552.1
No   3     -152.6694075973     2397.7
No   4     -152.6592347128     2596.4
No   5     -152.6712146780     2376.2
No   6     -152.6634635094     2331.4
No   7     -152.6774904904     2441.6
No   8     -152.6546838734     2593.3
No   9     -152.6623219722     2550.3
No  10     -152.6708043029     2242.7
No  11     -152.6581656937     2453.7
No  12     -152.6583418941     2433.5
No  13     -152.6651616849     2458.3
No  14     -152.6592307529     2495.0
No  15     -152.6610546636     2482.0
No  16     -152.6699694958     2223.4
No  17     -152.6682656169     2403.6
No  18     -152.6442074147     2647.5
No  19     -152.6648319755     2470.0
No  20     -152.6612647046     2259.1
