  cluster  E_norm [Eh]  De [kcal]    p
     1   -167.538299     0.0000   0.2922
     2   -167.538198     0.0633   0.2626
     3   -167.537557     0.4654   0.1332
     4   -167.537006     0.8111   0.0743
     5   -167.536922     0.8639   0.0680
     6   -167.536711     0.9961   0.0544
     7   -167.536496     1.1313   0.0433
     8   -167.535508     1.7512   0.0152
     9   -167.535377     1.8336   0.0132
     10  -167.535280     1.8945   0.0119
     11  -167.534861     2.1573   0.0077
     12  -167.534801     2.1951   0.0072
     13  -167.534770     2.2140   0.0070
     14  -167.534199     2.5727   0.0038
     15  -167.533566     2.9698   0.0019
     16  -167.533184     3.2093   0.0013
     17  -167.532988     3.3326   0.0011
     18  -167.532800     3.4508   0.0009
     19  -167.532364     3.7239   0.0005
     20  -167.532192     3.8322   0.0005

Ensemble free energy [Eh]:     -167.5394605434
