  cluster  E_norm [Eh]  De [kcal]    p
     1   -142.086047     0.0000   0.8665
     2   -142.082766     2.0588   0.0268
     3   -142.082685     2.1100   0.0246
     4   -142.082311     2.3445   0.0166
     5   -142.082285     2.3609   0.0161
     6   -142.082119     2.4652   0.0135
     7   -142.081985     2.5493   0.0117
     8   -142.081522     2.8399   0.0072
     9   -142.080808     3.2876   0.0034
     10  -142.080636     3.3957   0.0028
     11  -142.080504     3.4786   0.0024
     12  -142.080306     3.6024   0.0020
     13  -142.080229     3.6509   0.0018
     14  -142.080094     3.7354   0.0016
     15  -142.079416     4.1613   0.0008
     16  -142.079239     4.2722   0.0006
     17  -142.079127     4.3426   0.0006
     18  -142.078753     4.5772   0.0004
     19  -142.078521     4.7229   0.0003
     20  -142.078428     4.7813   0.0003

Ensemble free energy [Eh]:     -142.0861825604
