  cluster  E_norm [Eh]  De [kcal]    p
     1   -458.305947     0.0000   0.9980
     2   -458.300045     3.7036   0.0019
     3   -458.296426     5.9743   0.0000
     4   -458.295675     6.4461   0.0000
     5   -458.289792     ******   0.0000
     6   -458.286944     ******   0.0000
     7   -458.286507     ******   0.0000
     8   -458.285027     ******   0.0000
     9   -458.284965     ******   0.0000
     10  -458.284063     ******   0.0000
     11  -458.283002     ******   0.0000
     12  -458.282682     ******   0.0000
     13  -458.281989     ******   0.0000
     14  -458.280094     ******   0.0000
     15  -458.275536     ******   0.0000
     16  -458.274378     ******   0.0000
     17  -458.271694     ******   0.0000
     18  -458.268467     ******   0.0000
     19  -458.267117     ******   0.0000
     20  -458.263345     ******   0.0000

Ensemble free energy [Eh]:     -458.3059488432
