   #   Energy       Run. Aver.   Diff / au.
    1 -574.55768021  -0.91561585  -0.91561585
    2 -546.45002947  -1.35102758  -0.43541173
    3 -543.13751641  -1.33433717   0.01669040
    4 -543.04336563  -1.21292893   0.12140825
    5 -542.09103671  -1.11883689   0.09409204
    6 -544.13230744  -1.06120372   0.05763317
    7 -545.25871126  -1.02550202   0.03570170
    8 -544.40619383  -1.00129735   0.02420466
    9 -543.32918375  -0.98355825   0.01773910
   10 -539.06552622  -0.96933406   0.01422418
   11 -543.38950905  -0.95864206   0.01069200
   12 -541.97939135  -0.94983914   0.00880292
   13 -540.29223507  -0.94232901   0.00751013
   14 -542.01199720  -0.93617986   0.00614915
   15 -540.87544634  -0.93082058   0.00535928
   16 -540.05231215  -0.92609859   0.00472199
   17 -539.86940324  -0.92195247   0.00414612
   18 -539.97783843  -0.91830863   0.00364385
   19 -542.01977696  -0.91524604   0.00306258
   20 -541.00208997  -0.91243769   0.00280835
   21 -539.85843743  -0.90982213   0.00261557
   22 -541.30732620  -0.90755805   0.00226408
   23 -542.45813552  -0.90558587   0.00197218
   24 -543.06658262  -0.90383060   0.00175527
   25 -544.14981767  -0.90229348   0.00153712
   26 -542.73741590  -0.90079642   0.00149706
   27 -542.58124563  -0.89940252   0.00139390
   28 -543.18293042  -0.89814611   0.00125641
   29 -543.20178243  -0.89698213   0.00116398
   30 -543.62685490  -0.89592141   0.00106072
   31 -543.61198043  -0.89493168   0.00098972
   32 -543.63831708  -0.89400735   0.00092433
   33 -545.02268982  -0.89320787   0.00079948
   34 -544.21856239  -0.89242140   0.00078647
   35 -544.43710308  -0.89169020   0.00073121
   36 -544.31532597  -0.89099576   0.00069444
   37 -543.58739468  -0.89030850   0.00068726
   38 -542.61126992  -0.88961666   0.00069184
   39 -543.31483174  -0.88898893   0.00062773
   40 -543.84850138  -0.88841546   0.00057347
   41 -544.43541964  -0.88789409   0.00052136
   42 -544.23654287  -0.88739125   0.00050284
   43 -544.08956264  -0.88690678   0.00048447
   44 -544.02963558  -0.88644258   0.00046420
   45 -544.09126853  -0.88600164   0.00044094
   46 -544.34580553  -0.88558919   0.00041244
   47 -544.27440981  -0.88519249   0.00039671
   48 -544.17752091  -0.88480942   0.00038307
   49 -543.87218754  -0.88443234   0.00037708
   50 -543.93914860  -0.88407259   0.00035975
   51 -543.64368667  -0.88371806   0.00035453
   52 -543.81204611  -0.88338243   0.00033564
   53 -544.12913292  -0.88306935   0.00031308
   54 -544.07516272  -0.88276669   0.00030266
   55 -544.01147695  -0.88247338   0.00029331
   56 -543.53256920  -0.88217708   0.00029629
   57 -542.27889170  -0.88185608   0.00032100
   58 -542.12257870  -0.88154143   0.00031465
   59 -540.91463993  -0.88120493   0.00033651
   60 -542.43847601  -0.88091975   0.00028518
   61 -541.86306866  -0.88062973   0.00029002
   62 -542.27353648  -0.88035953   0.00027019
   63 -542.04242431  -0.88009239   0.00026715
   64 -542.04791046  -0.87983377   0.00025861
   65 -542.22387203  -0.87958756   0.00024621
   66 -542.18291424  -0.87934801   0.00023955
   67 -542.00332714  -0.87911144   0.00023657
   68 -541.70786221  -0.87887494   0.00023650
   69 -542.01504876  -0.87865240   0.00022254
   70 -541.55377126  -0.87842591   0.00022649
   71 -540.96398877  -0.87819251   0.00023340
   72 -540.54182220  -0.87795615   0.00023636
   73 -543.19310192  -0.87778410   0.00017205
   74 -542.91136498  -0.87761151   0.00017259
   75 -542.94982861  -0.87744433   0.00016718
   76 -543.17809765  -0.87728641   0.00015792
   77 -541.02838672  -0.87708821   0.00019819
   78 -542.36179051  -0.87692183   0.00016638
   79 -542.02538082  -0.87675327   0.00016856
   80 -542.53559980  -0.87659907   0.00015421
   81 -542.54589625  -0.87644905   0.00015002
   82 -542.82801368  -0.87630823   0.00014083
   83 -542.60736346  -0.87616667   0.00014156
   84 -542.70678005  -0.87603036   0.00013631
   85 -543.03871623  -0.87590354   0.00012682
   86 -542.85165849  -0.87577632   0.00012722
   87 -542.93750073  -0.87565359   0.00012273
   88 -543.00550728  -0.87553493   0.00011866
   89 -543.42009982  -0.87542640   0.00010852
   90 -543.18222306  -0.87531619   0.00011021
