  cluster  E_norm [Eh]  De [kcal]    p
     1   -193.006430     0.0000   0.6088
     2   -193.005968     0.2900   0.3731
     3   -193.002800     2.2782   0.0130
     4   -193.001309     3.2133   0.0027
     5   -193.000440     3.7589   0.0011
     6   -192.999583     4.2967   0.0004
     7   -192.999534     4.3272   0.0004
     8   -192.998850     4.7564   0.0002
     9   -192.997760     5.4404   0.0001
     10  -192.997275     5.7447   0.0000
     11  -192.997134     5.8337   0.0000
     12  -192.997090     5.8607   0.0000
     13  -192.996976     5.9327   0.0000
     14  -192.996931     5.9611   0.0000
     15  -192.996664     6.1285   0.0000
     16  -192.995989     6.5519   0.0000
     17  -192.995748     6.7030   0.0000
     18  -192.995739     6.7091   0.0000
     19  -192.995152     7.0773   0.0000
     20  -192.995060     7.1347   0.0000

Ensemble free energy [Eh]:     -193.0068987724
