   #   Energy       Run. Aver.   Diff / au.
    1   -1.48990276  -0.00237431  -0.00237431
    2   -7.38909917  -0.00826195  -0.00588764
    3  -13.79653027  -0.01479924  -0.00653729
    4  -18.15856112  -0.01996812  -0.00516889
    5  -21.09988715  -0.02373324  -0.00376511
    6  -25.23803123  -0.02710844  -0.00337521
    7  -27.76842475  -0.03003967  -0.00293122
    8  -24.82161440  -0.03159558  -0.00155591
    9  -29.03165024  -0.03339838  -0.00180280
   10  -25.75326317  -0.03434287  -0.00094449
   11  -23.81256027  -0.03475644  -0.00041358
   12  -24.33043470  -0.03512562  -0.00036918
   13  -25.72087105  -0.03560504  -0.00047941
   14  -30.37814392  -0.03655397  -0.00094893
   15  -31.71107425  -0.03754928  -0.00099532
   16  -31.78458956  -0.03843041  -0.00088112
   17  -31.95261628  -0.03921691  -0.00078650
   18  -31.98592448  -0.03991371  -0.00069680
   19  -31.70428838  -0.04050882  -0.00059511
   20  -35.20751172  -0.04131847  -0.00080965
   21  -37.18332829  -0.04221116  -0.00089269
   22  -37.09380317  -0.04301999  -0.00080883
   23  -37.57608606  -0.04378826  -0.00076827
   24  -34.53198230  -0.04428868  -0.00050043
   25  -33.46127401  -0.04467011  -0.00038143
   26  -39.78294945  -0.04540509  -0.00073498
   27  -40.38277162  -0.04613413  -0.00072903
   28  -40.38685488  -0.04681111  -0.00067698
   29  -41.96072428  -0.04752609  -0.00071498
   30  -42.53848598  -0.04822537  -0.00069928
   31  -42.38424463  -0.04887109  -0.00064573
   32  -41.87985709  -0.04944967  -0.00057858
   33  -42.06475139  -0.05000007  -0.00055040
   34  -41.21870807  -0.05047762  -0.00047754
   35  -41.60122862  -0.05094321  -0.00046559
   36  -42.12602710  -0.05140583  -0.00046262
   37  -42.32546378  -0.05185196  -0.00044613
   38  -41.66088060  -0.05224630  -0.00039434
   39  -43.95653207  -0.05271290  -0.00046660
   40  -44.29161495  -0.05317132  -0.00045842
   41  -45.65638677  -0.05366023  -0.00048891
   42  -45.79223576  -0.05413173  -0.00047151
   43  -45.59541095  -0.05457361  -0.00044188
   44  -42.17665017  -0.05487090  -0.00029730
   45  -41.97313678  -0.05514457  -0.00027366
   46  -42.77626607  -0.05543364  -0.00028907
   47  -43.06711570  -0.05572060  -0.00028696
   48  -44.01227935  -0.05602694  -0.00030634
   49  -43.73210206  -0.05631207  -0.00028512
   50  -43.69499662  -0.05658418  -0.00027211
   51  -44.54234970  -0.05687184  -0.00028766
   52  -43.70031893  -0.05712293  -0.00025109
   53  -42.97462144  -0.05734203  -0.00021911
   54  -43.37035445  -0.05756411  -0.00022208
   55  -43.86555427  -0.05779251  -0.00022840
   56  -43.59764655  -0.05800525  -0.00021273
   57  -44.33888751  -0.05823096  -0.00022572
   58  -44.17765909  -0.05844469  -0.00021373
   59  -44.67125118  -0.05866431  -0.00021961
   60  -46.33663862  -0.05892093  -0.00025662
   61  -46.16186641  -0.05916518  -0.00024425
   62  -45.26309186  -0.05937825  -0.00021307
   63  -45.15989012  -0.05958145  -0.00020320
   64  -45.27377725  -0.05978099  -0.00019953
   65  -45.18496018  -0.05997215  -0.00019116
   66  -45.04195080  -0.06015393  -0.00018179
   67  -44.34535057  -0.06031359  -0.00015965
   68  -43.61969930  -0.06045121  -0.00013762
   69  -43.08543338  -0.06057219  -0.00012098
   70  -44.27284514  -0.06071650  -0.00014432
