  cluster  E_norm [Eh]  De [kcal]    p
     1   -218.691767     0.0000   0.6133
     2   -218.690905     0.5405   0.2463
     3   -218.690157     1.0105   0.1114
     4   -218.687974     2.3798   0.0110
     5   -218.687600     2.6147   0.0074
     6   -218.686788     3.1244   0.0031
     7   -218.686489     3.3120   0.0023
     8   -218.685969     3.6384   0.0013
     9   -218.685914     3.6729   0.0012
     10  -218.685826     3.7280   0.0011
     11  -218.685056     4.2108   0.0005
     12  -218.684590     4.5035   0.0003
     13  -218.684094     4.8147   0.0002
     14  -218.683539     5.1628   0.0001
     15  -218.683332     5.2929   0.0001
     16  -218.682782     5.6382   0.0000
     17  -218.682644     5.7245   0.0000
     18  -218.682308     5.9357   0.0000
     19  -218.682301     5.9398   0.0000
     20  -218.681765     6.2761   0.0000

Ensemble free energy [Eh]:     -218.6922283566
