   #   Energy       Run. Aver.   Diff / au.
    1 -574.57960201  -0.91565078  -0.91565078
    2 -546.42998988  -1.35104654  -0.43539576
    3 -543.12472043  -1.33433770   0.01670885
    4 -542.97037498  -1.21289563   0.12144207
    5 -542.13987373  -1.11881905   0.09407658
    6 -544.13835342  -1.06119304   0.05762601
    7 -545.27202087  -1.02549692   0.03569612
    8 -544.41621740  -1.00129558   0.02420133
    9 -543.09550608  -0.98351567   0.01777991
   10 -538.93157311  -0.96927031   0.01424535
   11 -543.38042357  -0.95858087   0.01068945
   12 -541.78859568  -0.94975792   0.00882294
   13 -540.02812636  -0.94222012   0.00753780
   14 -540.52418903  -0.93590742   0.00631271
   15 -542.00335640  -0.93067523   0.00523219
   16 -542.56964237  -0.92622099   0.00445423
   17 -541.52962966  -0.92223906   0.00398194
   18 -541.70583611  -0.91874139   0.00349766
   19 -541.89243632  -0.91565305   0.00308835
   20 -543.29494944  -0.91300575   0.00264729
   21 -544.00255143  -0.91068528   0.00232047
   22 -543.73633321  -0.90857134   0.00211395
   23 -542.57416432  -0.90656967   0.00200167
   24 -541.66972058  -0.90467943   0.00189024
   25 -541.79619290  -0.90295292   0.00172650
   26 -541.39684513  -0.90134105   0.00161187
   27 -541.65392918  -0.89986799   0.00147306
   28 -539.72957477  -0.89839559   0.00147240
   29 -540.01005516  -0.89704016   0.00135542
   30 -540.34682406  -0.89579689   0.00124327
   31 -541.13290292  -0.89467786   0.00111903
   32 -541.01603467  -0.89362682   0.00105103
   33 -541.48588569  -0.89266424   0.00096258
   34 -540.84529812  -0.89173085   0.00093338
   35 -541.68466856  -0.89088986   0.00084100
   36 -541.22096484  -0.89007762   0.00081223
   37 -543.44576602  -0.88940589   0.00067173
   38 -543.99828055  -0.88879639   0.00060951
   39 -544.25193092  -0.88823010   0.00056629
   40 -544.19750830  -0.88769103   0.00053906
   41 -543.91805317  -0.88716807   0.00052297
   42 -543.30203285  -0.88664701   0.00052105
   43 -542.71738547  -0.88612857   0.00051844
   44 -543.46441507  -0.88566081   0.00046776
   45 -543.32934292  -0.88521019   0.00045063
   46 -543.50527218  -0.88478562   0.00042457
   47 -543.12838571  -0.88436689   0.00041873
   48 -542.04403532  -0.88392974   0.00043716
   49 -541.97843203  -0.88350791   0.00042182
   50 -542.43579557  -0.88311784   0.00039007
   51 -542.98070395  -0.88276072   0.00035712
   52 -543.35169538  -0.88242934   0.00033138
   53 -543.15140307  -0.88210493   0.00032441
   54 -542.88297635  -0.88178473   0.00032019
   55 -542.39845778  -0.88146222   0.00032251
   56 -542.42454621  -0.88115193   0.00031029
   57 -542.49290660  -0.88085466   0.00029728
   58 -542.23989168  -0.88056090   0.00029375
   59 -541.67181137  -0.88026182   0.00029908
   60 -541.84544812  -0.87997723   0.00028459
   61 -540.93156366  -0.87967834   0.00029889
   62 -541.17238409  -0.87939504   0.00028329
   63 -541.15272544  -0.87912049   0.00027455
   64 -541.11441358  -0.87885370   0.00026679
   65 -541.01903534  -0.87859291   0.00026080
   66 -539.73944343  -0.87830921   0.00028370
   67 -539.72734629  -0.87803334   0.00027586
   68 -540.28319244  -0.87777874   0.00025461
   69 -539.52420714  -0.87751429   0.00026445
   70 -539.62115726  -0.87725947   0.00025483
   71 -540.06833120  -0.87702199   0.00023747
   72 -540.60372512  -0.87680320   0.00021879
   73 -540.94772688  -0.87659818   0.00020503
   74 -540.75777205  -0.87639478   0.00020339
   75 -541.00395045  -0.87620207   0.00019271
   76 -541.36829755  -0.87602221   0.00017986
   77 -541.57666519  -0.87585150   0.00017071
   78 -541.38808193  -0.87568143   0.00017007
   79 -541.31564908  -0.87551421   0.00016722
   80 -540.39433268  -0.87533285   0.00018135
   81 -539.18638659  -0.87513204   0.00020082
   82 -539.21316493  -0.87493640   0.00019564
   83 -538.71375344  -0.87473596   0.00020045
   84 -539.26272596  -0.87455064   0.00018532
   85 -539.62987082  -0.87437674   0.00017390
   86 -539.86406853  -0.87421136   0.00016538
   87 -539.96289672  -0.87405169   0.00015967
   88 -539.91468026  -0.87389485   0.00015685
   89 -540.73996365  -0.87375633   0.00013851
   90 -540.38803234  -0.87361487   0.00014146
   91 -543.50310911  -0.87353103   0.00008384
   92 -543.57791579  -0.87345094   0.00008009
   93 -543.59497870  -0.87337290   0.00007804
   94 -544.03477318  -0.87330401   0.00006890
   95 -544.02495939  -0.87323649   0.00006752
   96 -543.87175275  -0.87316785   0.00006864
   97 -543.83188025  -0.87309996   0.00006789
   98 -543.61483097  -0.87302993   0.00007003
   99 -543.21530560  -0.87295487   0.00007506
  100 -543.26239478  -0.87288201   0.00007286
