  cluster  E_norm [Eh]  De [kcal]    p
     1   -193.005322     0.0000   0.5940
     2   -193.004922     0.2510   0.3888
     3   -193.000941     2.7496   0.0057
     4   -193.000105     3.2737   0.0024
     5   -193.000088     3.2848   0.0023
     6   -192.999822     3.4516   0.0018
     7   -192.999678     3.5416   0.0015
     8   -192.999394     3.7200   0.0011
     9   -192.998713     4.1477   0.0005
     10  -192.998515     4.2718   0.0004
     11  -192.998106     4.5284   0.0003
     12  -192.997954     4.6236   0.0002
     13  -192.997665     4.8052   0.0002
     14  -192.997403     4.9692   0.0001
     15  -192.997396     4.9740   0.0001
     16  -192.997048     5.1923   0.0001
     17  -192.996905     5.2818   0.0001
     18  -192.996283     5.6724   0.0000
     19  -192.996204     5.7216   0.0000
     20  -192.995929     5.8945   0.0000
     21  -192.995871     5.9310   0.0000
     22  -192.995755     6.0037   0.0000
     23  -192.995746     6.0090   0.0000
     24  -192.995639     6.0767   0.0000
     25  -192.995609     6.0951   0.0000
     26  -192.995601     6.1002   0.0000
     27  -192.995064     6.4373   0.0000
     28  -192.995019     6.4652   0.0000
     29  -192.994849     6.5723   0.0000
     30  -192.994347     6.8871   0.0000
     31  -192.994039     7.0801   0.0000
     32  -192.993903     7.1659   0.0000
     33  -192.993698     7.2943   0.0000
     34  -192.993644     7.3280   0.0000
     35  -192.993599     7.3567   0.0000
     36  -192.993438     7.4577   0.0000
     37  -192.993309     7.5385   0.0000
     38  -192.993304     7.5419   0.0000
     39  -192.992842     7.8314   0.0000
     40  -192.992791     7.8635   0.0000
     41  -192.992742     7.8941   0.0000
     42  -192.992661     7.9450   0.0000
     43  -192.992631     7.9639   0.0000
     44  -192.992501     8.0455   0.0000
     45  -192.992445     8.0804   0.0000
     46  -192.992216     8.2243   0.0000
     47  -192.992080     8.3096   0.0000
     48  -192.992046     8.3312   0.0000
     49  -192.992020     8.3471   0.0000
     50  -192.991922     8.4090   0.0000
     51  -192.991890     8.4290   0.0000
     52  -192.991695     8.5515   0.0000
     53  -192.991580     8.6232   0.0000
     54  -192.991541     8.6481   0.0000
     55  -192.991344     8.7716   0.0000
     56  -192.990754     9.1417   0.0000
     57  -192.990527     9.2842   0.0000
     58  -192.990518     9.2902   0.0000
     59  -192.990157     9.5163   0.0000
     60  -192.989871     9.6957   0.0000
     61  -192.989685     9.8125   0.0000
     62  -192.989429     9.9735   0.0000
     63  -192.989236     ******   0.0000
     64  -192.989175     ******   0.0000
     65  -192.989173     ******   0.0000
     66  -192.989127     ******   0.0000
     67  -192.989083     ******   0.0000
     68  -192.989017     ******   0.0000
     69  -192.988845     ******   0.0000
     70  -192.988651     ******   0.0000
     71  -192.988546     ******   0.0000
     72  -192.988432     ******   0.0000
     73  -192.988060     ******   0.0000
     74  -192.988027     ******   0.0000
     75  -192.988026     ******   0.0000
     76  -192.987995     ******   0.0000
     77  -192.987945     ******   0.0000
     78  -192.987641     ******   0.0000
     79  -192.987474     ******   0.0000
     80  -192.987303     ******   0.0000
     81  -192.987255     ******   0.0000
     82  -192.987216     ******   0.0000
     83  -192.986924     ******   0.0000
     84  -192.986834     ******   0.0000
     85  -192.986777     ******   0.0000
     86  -192.986718     ******   0.0000
     87  -192.986699     ******   0.0000
     88  -192.986648     ******   0.0000
     89  -192.986559     ******   0.0000
     90  -192.986517     ******   0.0000
     91  -192.986476     ******   0.0000
     92  -192.986256     ******   0.0000
     93  -192.986226     ******   0.0000
     94  -192.986217     ******   0.0000
     95  -192.986140     ******   0.0000
     96  -192.986106     ******   0.0000
     97  -192.985981     ******   0.0000
     98  -192.985821     ******   0.0000
     99  -192.985764     ******   0.0000
     100  -192.985657     ******   0.0000
     101  -192.985656     ******   0.0000
     102  -192.985618     ******   0.0000
     103  -192.985618     ******   0.0000
     104  -192.985188     ******   0.0000
     105  -192.985019     ******   0.0000
     106  -192.985014     ******   0.0000
     107  -192.984746     ******   0.0000
     108  -192.984658     ******   0.0000
     109  -192.984640     ******   0.0000
     110  -192.984586     ******   0.0000
     111  -192.984466     ******   0.0000
     112  -192.984389     ******   0.0000
     113  -192.984337     ******   0.0000
     114  -192.984157     ******   0.0000
     115  -192.984064     ******   0.0000
     116  -192.984055     ******   0.0000
     117  -192.984003     ******   0.0000
     118  -192.983917     ******   0.0000
     119  -192.983679     ******   0.0000
     120  -192.983679     ******   0.0000
     121  -192.983520     ******   0.0000
     122  -192.983273     ******   0.0000
     123  -192.983194     ******   0.0000
     124  -192.983138     ******   0.0000
     125  -192.983072     ******   0.0000
     126  -192.982812     ******   0.0000
     127  -192.982464     ******   0.0000
     128  -192.982287     ******   0.0000
     129  -192.981779     ******   0.0000
     130  -192.981761     ******   0.0000
     131  -192.981217     ******   0.0000
     132  -192.981194     ******   0.0000
     133  -192.980897     ******   0.0000
     134  -192.980794     ******   0.0000
     135  -192.980604     ******   0.0000
     136  -192.980583     ******   0.0000
     137  -192.980471     ******   0.0000
     138  -192.980321     ******   0.0000
     139  -192.980001     ******   0.0000
     140  -192.979935     ******   0.0000
     141  -192.979599     ******   0.0000
     142  -192.979178     ******   0.0000
     143  -192.978496     ******   0.0000
     144  -192.978270     ******   0.0000
     145  -192.978190     ******   0.0000
     146  -192.978186     ******   0.0000
     147  -192.977198     ******   0.0000
     148  -192.977177     ******   0.0000
     149  -192.977017     ******   0.0000
     150  -192.976852     ******   0.0000
     151  -192.973995     ******   0.0000
     152  -192.972720     ******   0.0000
     153  -192.967357     ******   0.0000
