  cluster  E_norm [Eh]  De [kcal]    p
     1   -193.005444     0.0000   0.5134
     2   -193.004964     0.3010   0.3089
     3   -193.003497     1.2218   0.0653
     4   -193.003266     1.3666   0.0511
     5   -193.002677     1.7362   0.0274
     6   -193.002191     2.0408   0.0164
     7   -193.001741     2.3235   0.0102
     8   -193.000356     3.1928   0.0023
     9   -193.000051     3.3838   0.0017
     10  -192.999872     3.4963   0.0014
     11  -192.999619     3.6549   0.0011
     12  -192.998224     4.5306   0.0002
     13  -192.998031     4.6512   0.0002
     14  -192.997376     5.0625   0.0001
     15  -192.997194     5.1766   0.0001
     16  -192.997144     5.2080   0.0001
     17  -192.996772     5.4413   0.0001
     18  -192.996461     5.6368   0.0000
     19  -192.996363     5.6981   0.0000
     20  -192.996329     5.7198   0.0000

Ensemble free energy [Eh]:     -193.0060731755
