   #   Energy       Run. Aver.   Diff / au.
    1 -423.23269478  -0.67446416  -0.67446416
    2 -379.21092081  -0.97661966  -0.30215550
    3 -373.96994026  -0.95045126   0.02616840
    4 -372.22062652  -0.85458917   0.09586210
    5 -375.58407022  -0.78420516   0.07038400
    6 -376.58274656  -0.74179409   0.04241107
    7 -382.25510249  -0.71678796   0.02500614
    8 -384.59743286  -0.70067556   0.01611239
    9 -380.80099863  -0.68845968   0.01221589
   10 -384.92219766  -0.67973337   0.00872631
   11 -382.05470214  -0.67249548   0.00723789
   12 -381.39324162  -0.66650009   0.00599538
   13 -384.21168438  -0.66186815   0.00463194
   14 -384.38916222  -0.65801550   0.00385265
   15 -383.64941510  -0.65464991   0.00336560
   16 -382.49973424  -0.65162094   0.00302897
   17 -390.44004752  -0.64971246   0.00190848
   18 -392.71016073  -0.64827927   0.00143320
   19 -387.42903437  -0.64657900   0.00170027
   20 -388.47019756  -0.64511837   0.00146063
   21 -391.04807557  -0.64400388   0.00111449
   22 -390.95367970  -0.64299960   0.00100428
   23 -391.94068800  -0.64215583   0.00084377
   24 -392.04076216  -0.64139571   0.00076012
   25 -394.32616541  -0.64084542   0.00055029
   26 -394.45226289  -0.64035326   0.00049216
   27 -394.96871689  -0.63993020   0.00042307
   28 -395.91980931  -0.63959395   0.00033625
   29 -395.35060069  -0.63925261   0.00034134
   30 -394.43319987  -0.63888512   0.00036749
   31 -392.69227044  -0.63845100   0.00043412
   32 -393.49787242  -0.63808205   0.00036895
   33 -392.19321156  -0.63767443   0.00040762
   34 -394.21596389  -0.63738446   0.00028997
   35 -394.93224740  -0.63714703   0.00023743
   36 -391.50467878  -0.63677253   0.00037450
   37 -393.59239528  -0.63650448   0.00026805
   38 -393.74147723  -0.63625960   0.00024488
   39 -394.09054153  -0.63604213   0.00021747
   40 -395.56840251  -0.63589510   0.00014703
   41 -395.00867633  -0.63573520   0.00015990
   42 -394.44765932  -0.63556132   0.00017388
   43 -394.84585263  -0.63540997   0.00015136
   44 -395.65071101  -0.63529515   0.00011481
   45 -395.96114163  -0.63519725   0.00009791
