  cluster  E_norm [Eh]  De [kcal]    p
     1   -458.530299     0.0000   0.9508
     2   -458.527503     1.7548   0.0492
     3   -458.517530     8.0128   0.0000
     4   -458.515557     9.2509   0.0000
     5   -458.510718     ******   0.0000
     6   -458.510255     ******   0.0000
     7   -458.509537     ******   0.0000
     8   -458.508529     ******   0.0000
     9   -458.507228     ******   0.0000
     10  -458.504733     ******   0.0000
     11  -458.503098     ******   0.0000
     12  -458.502882     ******   0.0000
     13  -458.502795     ******   0.0000
     14  -458.501524     ******   0.0000
     15  -458.500237     ******   0.0000
     16  -458.500092     ******   0.0000
     17  -458.498719     ******   0.0000
     18  -458.498096     ******   0.0000
     19  -458.497574     ******   0.0000
     20  -458.497114     ******   0.0000
     21  -458.496253     ******   0.0000
     22  -458.495408     ******   0.0000
     23  -458.495288     ******   0.0000
     24  -458.494489     ******   0.0000
     25  -458.494101     ******   0.0000
     26  -458.493661     ******   0.0000
     27  -458.493312     ******   0.0000
     28  -458.493078     ******   0.0000
     29  -458.493023     ******   0.0000
     30  -458.492989     ******   0.0000
     31  -458.492896     ******   0.0000
     32  -458.491786     ******   0.0000
     33  -458.490915     ******   0.0000
     34  -458.490842     ******   0.0000
     35  -458.489036     ******   0.0000
     36  -458.488829     ******   0.0000
     37  -458.488354     ******   0.0000
     38  -458.488295     ******   0.0000
     39  -458.487904     ******   0.0000
     40  -458.486009     ******   0.0000
     41  -458.484502     ******   0.0000
     42  -458.484439     ******   0.0000
     43  -458.483430     ******   0.0000
     44  -458.480842     ******   0.0000
     45  -458.480212     ******   0.0000
     46  -458.480163     ******   0.0000
     47  -458.478045     ******   0.0000
     48  -458.477771     ******   0.0000
     49  -458.475187     ******   0.0000
     50  -458.474293     ******   0.0000
     51  -458.473875     ******   0.0000
