  cluster  E_norm [Eh]  De [kcal]    p
     1   -142.085292     0.0000   0.6966
     2   -142.083495     1.1280   0.1038
     3   -142.082935     1.4794   0.0573
     4   -142.082884     1.5112   0.0544
     5   -142.082661     1.6512   0.0429
     6   -142.080884     2.7661   0.0065
     7   -142.080744     2.8538   0.0056
     8   -142.080670     2.9003   0.0052
     9   -142.080668     2.9019   0.0052
     10  -142.080514     2.9983   0.0044
     11  -142.080358     3.0965   0.0037
     12  -142.080277     3.1474   0.0034
     13  -142.079770     3.4653   0.0020
     14  -142.079680     3.5219   0.0018
     15  -142.079466     3.6559   0.0015
     16  -142.079458     3.6608   0.0014
     17  -142.079458     3.6613   0.0014
     18  -142.079303     3.7581   0.0012
     19  -142.078825     4.0582   0.0007
     20  -142.078797     4.0757   0.0007

Ensemble free energy [Eh]:     -142.0856336451
