  cluster  E_norm [Eh]  De [kcal]    p
     1   -203.592530     0.0000   0.9976
     2   -203.586710     3.6524   0.0021
     3   -203.584677     4.9280   0.0002
     4   -203.583408     5.7243   0.0001
     5   -203.581627     6.8416   0.0000
     6   -203.581390     6.9903   0.0000
     7   -203.580029     7.8444   0.0000
     8   -203.579340     8.2770   0.0000
     9   -203.578932     8.5330   0.0000
     10  -203.578897     8.5545   0.0000
     11  -203.577941     9.1545   0.0000
     12  -203.577900     9.1804   0.0000
     13  -203.577868     9.2006   0.0000
     14  -203.577010     9.7387   0.0000
     15  -203.575529     ******   0.0000
     16  -203.575144     ******   0.0000
     17  -203.574638     ******   0.0000
     18  -203.573503     ******   0.0000
     19  -203.572431     ******   0.0000
     20  -203.572424     ******   0.0000

Ensemble free energy [Eh]:     -203.5925322594
