  cluster  E_norm [Eh]  De [kcal]    p
     1   -651.660381     0.0000   1.0000
     2   -651.648535     7.4336   0.0000
     3   -651.638960     ******   0.0000
     4   -651.636373     ******   0.0000
     5   -651.635072     ******   0.0000
     6   -651.632930     ******   0.0000
     7   -651.631478     ******   0.0000
     8   -651.631362     ******   0.0000
     9   -651.630972     ******   0.0000
     10  -651.630718     ******   0.0000
     11  -651.630502     ******   0.0000
     12  -651.629508     ******   0.0000
     13  -651.628664     ******   0.0000
     14  -651.628546     ******   0.0000
     15  -651.626187     ******   0.0000
     16  -651.625496     ******   0.0000
     17  -651.624266     ******   0.0000
     18  -651.624236     ******   0.0000
     19  -651.624159     ******   0.0000
     20  -651.623948     ******   0.0000

Ensemble free energy [Eh]:     -651.6603813847
