  cluster  E_norm [Eh]  De [kcal]    p
     1   -243.925605     0.0000   0.7629
     2   -243.923634     1.2365   0.0946
     3   -243.923320     1.4337   0.0678
     4   -243.923260     1.4710   0.0637
     5   -243.921195     2.7672   0.0071
     6   -243.920511     3.1961   0.0035
     7   -243.917983     4.7824   0.0002
     8   -243.916346     5.8096   0.0000
     9   -243.915968     6.0471   0.0000
     10  -243.915927     6.0729   0.0000
     11  -243.915414     6.3945   0.0000
     12  -243.914758     6.8066   0.0000
     13  -243.913790     7.4137   0.0000
     14  -243.912992     7.9146   0.0000
     15  -243.912779     8.0482   0.0000
     16  -243.912383     8.2966   0.0000
     17  -243.911594     8.7916   0.0000
     18  -243.911235     9.0172   0.0000
     19  -243.910416     9.5309   0.0000
     20  -243.910132     9.7094   0.0000
     21  -243.909946     9.8259   0.0000
     22  -243.909477     ******   0.0000
     23  -243.909304     ******   0.0000
     24  -243.909037     ******   0.0000
     25  -243.908984     ******   0.0000
     26  -243.908919     ******   0.0000
     27  -243.908855     ******   0.0000
     28  -243.908605     ******   0.0000
     29  -243.908265     ******   0.0000
     30  -243.908028     ******   0.0000
     31  -243.907559     ******   0.0000
     32  -243.906852     ******   0.0000
     33  -243.905921     ******   0.0000
     34  -243.905088     ******   0.0000
     35  -243.904478     ******   0.0000
     36  -243.903593     ******   0.0000
     37  -243.903191     ******   0.0000
     38  -243.901975     ******   0.0000
     39  -243.901038     ******   0.0000
     40  -243.900955     ******   0.0000
     41  -243.900785     ******   0.0000
     42  -243.899669     ******   0.0000
     43  -243.898462     ******   0.0000
     44  -243.897125     ******   0.0000
     45  -243.896637     ******   0.0000
     46  -243.896330     ******   0.0000
     47  -243.896167     ******   0.0000
     48  -243.894423     ******   0.0000
     49  -243.893798     ******   0.0000
     50  -243.891056     ******   0.0000
     51  -243.890367     ******   0.0000
