   #   Energy       Run. Aver.   Diff / au.
    1 -574.55768021  -0.91561585  -0.91561585
    2 -546.44002140  -1.35101960  -0.43540376
    3 -543.10012562  -1.33430934   0.01671027
    4 -543.99942046  -1.21328398   0.12102536
    5 -545.54539482  -1.12029848   0.09298550
    6 -546.86805906  -1.06333275   0.05696572
    7 -546.01054079  -1.02759341   0.03573934
    8 -545.02989567  -1.00324686   0.02434655
    9 -543.44184059  -0.98529533   0.01795153
   10 -542.44833331  -0.97141527   0.01388005
   11 -542.35201853  -0.96041505   0.01100022
   12 -542.95243137  -0.95156792   0.00884713
   13 -543.93386882  -0.94436781   0.00720010
   14 -542.84312717  -0.93818978   0.00617803
   15 -542.77226177  -0.93289610   0.00529368
   16 -542.03629016  -0.92824610   0.00465000
   17 -542.07614365  -0.92418475   0.00406135
   18 -542.80199059  -0.92067163   0.00351312
   19 -542.51083759  -0.91753275   0.00313888
   20 -540.86582346  -0.91459539   0.00293736
   21 -540.51082070  -0.91192044   0.00267495
   22 -540.61003935  -0.90950777   0.00241266
   23 -540.93143732  -0.90733858   0.00216919
   24 -538.41512635  -0.90519322   0.00214536
   25 -539.07333434  -0.90326239   0.00193083
   26 -540.47210357  -0.90157408   0.00168831
   27 -540.55983395  -0.90002498   0.00154909
   28 -539.91494040  -0.89855481   0.00147018
   29 -540.61888917  -0.89722743   0.00132738
   30 -540.05813499  -0.89596351   0.00126392
   31 -539.45925060  -0.89475240   0.00121111
   32 -541.18720885  -0.89370468   0.00104772
   33 -540.80641105  -0.89270703   0.00099766
   34 -541.33411978  -0.89179426   0.00091276
   35 -539.98018276  -0.89087444   0.00091983
   36 -541.62761431  -0.89007844   0.00079599
   37 -542.69583044  -0.88937483   0.00070361
   38 -542.36648960  -0.88869687   0.00067796
   39 -542.67712571  -0.88806703   0.00062984
   40 -542.37015967  -0.88745765   0.00060938
   41 -542.86455843  -0.88689771   0.00055994
   42 -542.89773723  -0.88636688   0.00053084
   43 -542.56009582  -0.88584889   0.00051798
   44 -542.33713668  -0.88534667   0.00050222
   45 -542.56948661  -0.88487535   0.00047132
   46 -542.64857717  -0.88442793   0.00044742
   47 -543.22819973  -0.88401972   0.00040822
   48 -542.07088464  -0.88359090   0.00042881
   49 -543.17509283  -0.88321508   0.00037582
   50 -543.31495346  -0.88285981   0.00035527
   51 -543.31995084  -0.88251903   0.00034078
   52 -543.25591557  -0.88218968   0.00032936
   53 -542.92062035  -0.88186288   0.00032679
   54 -543.82689569  -0.88157499   0.00028790
   55 -543.22527115  -0.88128083   0.00029415
   56 -542.99664864  -0.88099057   0.00029026
   57 -542.73588376  -0.88070327   0.00028730
   58 -542.83145544  -0.88042855   0.00027472
   59 -542.10500353  -0.88014373   0.00028481
   60 -542.56058114  -0.87988035   0.00026339
   61 -542.76680871  -0.87963133   0.00024901
   62 -542.82308168  -0.87939203   0.00023930
   63 -542.81869765  -0.87916037   0.00023166
   64 -542.66313861  -0.87893219   0.00022818
   65 -543.07102170  -0.87872108   0.00021110
   66 -543.66005968  -0.87853086   0.00019022
   67 -543.72031800  -0.87834806   0.00018280
   68 -543.84654490  -0.87817370   0.00017436
   69 -543.92875503  -0.87800642   0.00016728
   70 -543.91397174  -0.87784368   0.00016274
   71 -544.16432406  -0.87769121   0.00015247
   72 -543.53146386  -0.87752911   0.00016210
   73 -543.22956414  -0.87736473   0.00016438
   74 -542.29951179  -0.87718473   0.00018000
   75 -541.82855940  -0.87699931   0.00018541
   76 -540.83611761  -0.87679790   0.00020142
   77 -541.16953564  -0.87660841   0.00018949
   78 -541.88345858  -0.87643851   0.00016989
   79 -541.59915393  -0.87626743   0.00017108
   80 -542.11333753  -0.87611086   0.00015658
