  cluster  E_norm [Eh]  De [kcal]    p
     1   -305.710622     0.0000   0.9678
     2   -305.707402     2.0208   0.0320
     3   -305.702070     5.3667   0.0001
     4   -305.701957     5.4376   0.0001
     5   -305.698880     7.3684   0.0000
     6   -305.698042     7.8943   0.0000
     7   -305.697158     8.4489   0.0000
     8   -305.696921     8.5977   0.0000
     9   -305.696259     9.0133   0.0000
     10  -305.695984     9.1854   0.0000
     11  -305.695263     9.6380   0.0000
     12  -305.694819     9.9170   0.0000
     13  -305.694534     ******   0.0000
     14  -305.694017     ******   0.0000
     15  -305.693923     ******   0.0000
     16  -305.693880     ******   0.0000
     17  -305.693787     ******   0.0000
     18  -305.693356     ******   0.0000
     19  -305.692754     ******   0.0000
     20  -305.691749     ******   0.0000

Ensemble free energy [Eh]:     -305.7106530601
