  cluster  E_norm [Eh]  De [kcal]    p
     1   -127.243707     0.0000   0.8714
     2   -127.241327     1.4932   0.0701
     3   -127.240137     2.2398   0.0199
     4   -127.239939     2.3645   0.0161
     5   -127.239590     2.5835   0.0111
     6   -127.238835     3.0568   0.0050
     7   -127.238447     3.3006   0.0033
     8   -127.237830     3.6877   0.0017
     9   -127.237138     4.1218   0.0008
     10  -127.236339     4.6232   0.0004
     11  -127.234551     5.7452   0.0001
     12  -127.234342     5.8765   0.0000
     13  -127.234081     6.0404   0.0000
     14  -127.233771     6.2347   0.0000
     15  -127.230845     8.0710   0.0000
     16  -127.229576     8.8669   0.0000
     17  -127.229143     9.1388   0.0000
     18  -127.228787     9.3625   0.0000
     19  -127.226621     ******   0.0000
     20  -127.223374     ******   0.0000

Ensemble free energy [Eh]:     -127.2438366156
