  cluster  E_norm [Eh]  De [kcal]    p
     1   -458.235004     0.0000   1.0000
     2   -458.223498     7.2202   0.0000
     3   -458.219665     9.6256   0.0000
     4   -458.215344     ******   0.0000
     5   -458.211763     ******   0.0000
     6   -458.211018     ******   0.0000
     7   -458.209645     ******   0.0000
     8   -458.208686     ******   0.0000
     9   -458.207275     ******   0.0000
     10  -458.206048     ******   0.0000
     11  -458.204803     ******   0.0000
     12  -458.204767     ******   0.0000
     13  -458.204590     ******   0.0000
     14  -458.203675     ******   0.0000
     15  -458.201996     ******   0.0000
     16  -458.201023     ******   0.0000
     17  -458.200853     ******   0.0000
     18  -458.196786     ******   0.0000
     19  -458.195593     ******   0.0000
     20  -458.191597     ******   0.0000

Ensemble free energy [Eh]:     -458.2350043559
