  #       H(T)       SVIB      SROT       STRA      G(T)
       [kcal/mol]    [      cal/mol/K        ]    [kcal/mol]
  --------------------------------------------------------
  1     1739.96    959.81     43.77     48.41   1426.31
  2     1740.66    952.45     43.75     48.41   1429.21
  3     1739.74    956.92     43.80     48.41   1426.94
  4     1740.33    963.40     43.77     48.41   1425.60
  5     1739.83    960.44     43.76     48.41   1425.98
  6     1739.39    960.14     43.75     48.41   1425.65
  7     1740.11    965.12     43.72     48.41   1424.89
  8     1740.27    965.87     43.72     48.41   1424.82
  9     1739.83    967.34     43.71     48.41   1423.94
  10     1740.79    961.75     43.77     48.41   1426.56
  11     1739.56    969.96     43.74     48.41   1422.88
  12     1739.39    969.60     43.69     48.41   1422.85
  13     1739.86    971.13     43.70     48.41   1422.85
  14     1739.78    963.64     43.81     48.41   1424.97
  15     1740.44    957.49     43.73     48.41   1427.50
  16     1739.46    972.47     43.70     48.41   1422.05
  17     1739.81    958.75     43.69     48.41   1426.49
  18     1740.26    965.16     43.76     48.41   1425.02
  19     1739.72    974.68     43.76     48.41   1421.64
  20     1739.40    966.78     43.81     48.41   1423.66
