   #           Energy [Eh]      SASA
No   1     -305.4712882661     3713.0
No   2     -305.4586266661     3915.5
No   3     -305.4664995929     3690.4
No   4     -305.4618877964     3682.5
No   5     -305.4607882129     3899.8
No   6     -305.4599957778     3629.7
No   7     -305.4665576682     3819.5
No   8     -305.4603482991     3601.4
No   9     -305.4616841047     3626.4
No  10     -305.4674084323     3714.0
No  11     -305.4556949410     3607.5
No  12     -305.4454353117     3773.4
No  13     -305.4516754917     3631.9
No  14     -305.4530819133     3673.0
No  15     -305.4601057338     3828.7
No  16     -305.4480947028     3581.1
No  17     -305.4512534741     3572.0
No  18     -305.4537016201     3722.8
No  19     -305.4517512546     3531.6
No  20     -305.4496330612     3705.0
