  cluster  E_norm [Eh]  De [kcal]    p
     1   -407.290796     0.0000   0.9909
     2   -407.286187     2.8924   0.0075
     3   -407.284490     3.9569   0.0012
     4   -407.282714     5.0717   0.0002
     5   -407.281729     5.6897   0.0001
     6   -407.280576     6.4132   0.0000
     7   -407.280320     6.5734   0.0000
     8   -407.280309     6.5808   0.0000
     9   -407.280189     6.6561   0.0000
     10  -407.277462     8.3671   0.0000
     11  -407.277376     8.4211   0.0000
     12  -407.275203     9.7845   0.0000
     13  -407.274995     9.9149   0.0000
     14  -407.274230     ******   0.0000
     15  -407.272878     ******   0.0000
     16  -407.272617     ******   0.0000
     17  -407.272525     ******   0.0000
     18  -407.272502     ******   0.0000
     19  -407.269225     ******   0.0000
     20  -407.266808     ******   0.0000

Ensemble free energy [Eh]:     -407.2908043748
