  cluster  E_norm [Eh]  De [kcal]    p
     1   -320.539676     0.0000   0.6159
     2   -320.538443     0.7738   0.1668
     3   -320.538375     0.8160   0.1554
     4   -320.536556     1.9575   0.0226
     5   -320.536203     2.1792   0.0156
     6   -320.536173     2.1981   0.0151
     7   -320.535075     2.8871   0.0047
     8   -320.534087     3.5067   0.0017
     9   -320.534048     3.5312   0.0016
     10  -320.532896     4.2544   0.0005
     11  -320.531454     5.1591   0.0001
     12  -320.531038     5.4204   0.0001
     13  -320.530452     5.7880   0.0000
     14  -320.529569     6.3422   0.0000
     15  -320.527976     7.3417   0.0000
     16  -320.527851     7.4202   0.0000
     17  -320.527499     7.6411   0.0000
     18  -320.526107     8.5147   0.0000
     19  -320.526013     8.5732   0.0000
     20  -320.525931     8.6250   0.0000
     21  -320.525866     8.6654   0.0000
     22  -320.525687     8.7783   0.0000
     23  -320.525628     8.8153   0.0000
     24  -320.525585     8.8423   0.0000
     25  -320.525392     8.9629   0.0000
     26  -320.524953     9.2384   0.0000
     27  -320.524953     9.2388   0.0000
     28  -320.524175     9.7271   0.0000
     29  -320.524060     9.7993   0.0000
     30  -320.523674     ******   0.0000
     31  -320.522792     ******   0.0000
     32  -320.522281     ******   0.0000
     33  -320.521724     ******   0.0000
     34  -320.521465     ******   0.0000
     35  -320.521169     ******   0.0000
     36  -320.520868     ******   0.0000
     37  -320.520401     ******   0.0000
     38  -320.519827     ******   0.0000
     39  -320.519740     ******   0.0000
     40  -320.519385     ******   0.0000
     41  -320.516982     ******   0.0000
     42  -320.516955     ******   0.0000
     43  -320.515470     ******   0.0000
     44  -320.514150     ******   0.0000
     45  -320.512896     ******   0.0000
     46  -320.512396     ******   0.0000
     47  -320.512073     ******   0.0000
     48  -320.511432     ******   0.0000
     49  -320.510289     ******   0.0000
     50  -320.510166     ******   0.0000
     51  -320.503400     ******   0.0000
