  cluster  E_norm [Eh]  De [kcal]    p
     1   -167.764757     0.0000   0.8663
     2   -167.761987     1.7381   0.0461
     3   -167.761602     1.9797   0.0307
     4   -167.761047     2.3279   0.0170
     5   -167.760377     2.7487   0.0084
     6   -167.759834     3.0896   0.0047
     7   -167.759817     3.0999   0.0046
     8   -167.759686     3.1820   0.0040
     9   -167.759654     3.2026   0.0039
     10  -167.759651     3.2044   0.0039
     11  -167.759156     3.5147   0.0023
     12  -167.758985     3.6218   0.0019
     13  -167.758646     3.8346   0.0013
     14  -167.758636     3.8411   0.0013
     15  -167.758354     4.0181   0.0010
     16  -167.758022     4.2266   0.0007
     17  -167.757997     4.2419   0.0007
     18  -167.757699     4.4292   0.0005
     19  -167.757631     4.4717   0.0005
     20  -167.757126     4.7885   0.0003

Ensemble free energy [Eh]:     -167.7648927084
