   #           Energy [Eh]      SASA
No   1    -1273.3751991064     8726.3
No   2    -1273.3691653177     9024.1
No   3    -1273.3671253944     8777.0
No   4    -1273.3644037929     8740.6
No   5    -1273.3392070470     9334.2
No   6    -1273.3584396667     9267.1
No   7    -1273.3701333474     8967.6
No   8    -1273.3723793870     8842.6
No   9    -1273.3514952560     8983.4
No  10    -1273.3419103959     8752.1
No  11    -1273.3597961750     9277.7
No  12    -1273.3492683729     9575.2
No  13    -1273.3585438786     8865.8
No  14    -1273.3355636110     9158.7
No  15    -1273.3542216694     8971.6
No  16    -1273.3448166605     8483.9
No  17    -1273.3386287886     9141.6
No  18    -1273.3533274751     8728.4
No  19    -1273.3489651504     9057.0
No  20    -1273.3518669229     8895.4
