  cluster  E_norm [Eh]  De [kcal]    p
     1   -356.367827     0.0000   0.9997
     2   -356.360228     4.7681   0.0003
     3   -356.354015     8.6669   0.0000
     4   -356.353542     8.9637   0.0000
     5   -356.353463     9.0134   0.0000
     6   -356.352537     9.5942   0.0000
     7   -356.351310     ******   0.0000
     8   -356.350672     ******   0.0000
     9   -356.348520     ******   0.0000
     10  -356.347543     ******   0.0000
     11  -356.345895     ******   0.0000
     12  -356.345748     ******   0.0000
     13  -356.345167     ******   0.0000
     14  -356.345120     ******   0.0000
     15  -356.341583     ******   0.0000
     16  -356.339244     ******   0.0000
     17  -356.338977     ******   0.0000
     18  -356.338511     ******   0.0000
     19  -356.337868     ******   0.0000
     20  -356.332523     ******   0.0000

Ensemble free energy [Eh]:     -356.3678269856
