  cluster  E_norm [Eh]  De [kcal]    p
     1   -152.701908     0.0000   0.7581
     2   -152.700715     0.7486   0.2143
     3   -152.697642     2.6766   0.0083
     4   -152.697441     2.8026   0.0067
     5   -152.697421     2.8154   0.0065
     6   -152.696777     3.2194   0.0033
     7   -152.696152     3.6119   0.0017
     8   -152.694992     4.3395   0.0005
     9   -152.694224     4.8219   0.0002
     10  -152.693678     5.1640   0.0001
     11  -152.693425     5.3227   0.0001
     12  -152.692891     5.6577   0.0001
     13  -152.692582     5.8522   0.0000
     14  -152.692492     5.9082   0.0000
     15  -152.692052     6.1846   0.0000
     16  -152.691799     6.3430   0.0000
     17  -152.691048     6.8144   0.0000
     18  -152.690081     7.4211   0.0000
     19  -152.689325     7.8958   0.0000
     20  -152.688446     8.4476   0.0000

Ensemble free energy [Eh]:     -152.7021691581
