  cluster  E_norm [Eh]  De [kcal]    p
     1   -193.006709     0.0000   0.5468
     2   -193.005992     0.4500   0.2558
     3   -193.005182     0.9577   0.1086
     4   -193.004579     1.3361   0.0573
     5   -193.003417     2.0654   0.0167
     6   -193.002405     2.7007   0.0057
     7   -193.002274     2.7826   0.0050
     8   -193.001581     3.2177   0.0024
     9   -193.000388     3.9660   0.0007
     10  -192.999373     4.6030   0.0002
     11  -192.999334     4.6280   0.0002
     12  -192.999281     4.6610   0.0002
     13  -192.997600     5.7158   0.0000
     14  -192.997597     5.7174   0.0000
     15  -192.997501     5.7776   0.0000
     16  -192.997371     5.8595   0.0000
     17  -192.997265     5.9257   0.0000
     18  -192.997077     6.0438   0.0000
     19  -192.996936     6.1324   0.0000
     20  -192.996487     6.4144   0.0000

Ensemble free energy [Eh]:     -193.0072785962
