  cluster  E_norm [Eh]  De [kcal]    p
     1   -167.769096     0.0000   0.9366
     2   -167.766324     1.7393   0.0497
     3   -167.764854     2.6615   0.0105
     4   -167.763057     3.7893   0.0016
     5   -167.762546     4.1097   0.0009
     6   -167.761241     4.9289   0.0002
     7   -167.760784     5.2155   0.0001
     8   -167.759961     5.7318   0.0001
     9   -167.759838     5.8092   0.0001
     10  -167.759569     5.9781   0.0000
     11  -167.759366     6.1052   0.0000
     12  -167.759283     6.1574   0.0000
     13  -167.758939     6.3731   0.0000
     14  -167.758915     6.3884   0.0000
     15  -167.758893     6.4025   0.0000
     16  -167.758832     6.4404   0.0000
     17  -167.758582     6.5973   0.0000
     18  -167.758352     6.7417   0.0000
     19  -167.758344     6.7470   0.0000
     20  -167.758285     6.7838   0.0000

Ensemble free energy [Eh]:     -167.7691574466
