   #           Energy [Eh]      SASA
No   1     -458.2266313347     4663.1
No   2     -458.2262531121     4826.2
No   3     -458.2362535939     4996.0
No   4     -458.2197061362     4974.9
No   5     -458.2135216235     4904.5
No   6     -458.2100927547     4627.9
No   7     -458.2069419009     4738.7
No   8     -458.2212454484     4917.8
No   9     -458.2102335817     4767.3
No  10     -458.2081627646     4678.6
No  11     -458.2145642747     4697.5
No  12     -458.2074998167     5025.8
No  13     -458.2102036124     4867.6
No  14     -458.2105087331     5078.7
No  15     -458.2081533068     4884.4
No  16     -458.2117835415     4812.0
No  17     -458.2073304041     4969.2
No  18     -458.2073798344     4880.7
No  19     -458.2048617112     4636.6
No  20     -458.1971026909     4760.1
