  cluster  E_norm [Eh]  De [kcal]    p
     1   -651.645875     0.0000   0.9838
     2   -651.641389     2.8150   0.0085
     3   -651.641062     3.0202   0.0060
     4   -651.639733     3.8540   0.0015
     5   -651.637212     5.4357   0.0001
     6   -651.636732     5.7372   0.0001
     7   -651.633633     7.6814   0.0000
     8   -651.632175     8.5969   0.0000
     9   -651.631246     9.1793   0.0000
     10  -651.630655     9.5504   0.0000
     11  -651.630622     9.5714   0.0000
     12  -651.628531     ******   0.0000
     13  -651.628182     ******   0.0000
     14  -651.625295     ******   0.0000
     15  -651.625216     ******   0.0000
     16  -651.623251     ******   0.0000
     17  -651.622928     ******   0.0000
     18  -651.621817     ******   0.0000
     19  -651.621237     ******   0.0000
     20  -651.620498     ******   0.0000

Ensemble free energy [Eh]:     -651.6458899092
