   #           Energy [Eh]      SASA
No   1     -203.5812049738     2867.1
No   2     -203.5818106669     2754.7
No   3     -203.5888948203     2826.3
No   4     -203.5862100347     3049.9
No   5     -203.5737858624     2935.7
No   6     -203.5775832136     2934.7
No   7     -203.5837653300     2886.3
No   8     -203.5702256305     3011.7
No   9     -203.5806930549     2843.6
No  10     -203.5864598254     2857.2
No  11     -203.5718275777     2819.3
No  12     -203.5744673530     2819.6
No  13     -203.5724202124     2932.3
No  14     -203.5747661845     2869.4
No  15     -203.5762462538     2701.9
No  16     -203.5779948481     2879.3
No  17     -203.5827576973     2816.2
No  18     -203.5777114472     2957.9
No  19     -203.5718646047     2809.5
No  20     -203.5793878541     2962.9
