  cluster  E_norm [Eh]  De [kcal]    p
     1   -458.278843     0.0000   0.9621
     2   -458.275789     1.9165   0.0379
     3   -458.268482     6.5012   0.0000
     4   -458.266022     8.0449   0.0000
     5   -458.265945     8.0937   0.0000
     6   -458.260982     ******   0.0000
     7   -458.259832     ******   0.0000
     8   -458.259188     ******   0.0000
     9   -458.259168     ******   0.0000
     10  -458.258974     ******   0.0000
     11  -458.258646     ******   0.0000
     12  -458.256321     ******   0.0000
     13  -458.256090     ******   0.0000
     14  -458.254745     ******   0.0000
     15  -458.253173     ******   0.0000
     16  -458.252974     ******   0.0000
     17  -458.252327     ******   0.0000
     18  -458.251885     ******   0.0000
     19  -458.251158     ******   0.0000
     20  -458.247498     ******   0.0000

Ensemble free energy [Eh]:     -458.2788791451
