   #   Energy       Run. Aver.   Diff / au.
    1 -574.55739783  -0.91561540  -0.91561540
    2 -546.45439186  -1.35103060  -0.43541521
    3 -543.07455104  -1.33430690   0.01672370
    4 -543.04179865  -1.21289728   0.12140963
    5 -542.42761484  -1.11891856   0.09397871
    6 -544.11651269  -1.06128648   0.05763209
    7 -545.30234221  -1.02558304   0.03570344
    8 -544.32811985  -1.00135248   0.02423056
    9 -541.93736276  -0.98335793   0.01799455
   10 -541.44798076  -0.96950790   0.01385003
   11 -544.20180719  -0.95895178   0.01055611
   12 -542.86741225  -0.95025231   0.00869948
   13 -541.43915832  -0.94285895   0.00739336
   14 -542.42461417  -0.93672725   0.00613170
   15 -543.29419983  -0.93158961   0.00513764
   16 -542.84645101  -0.92711171   0.00447790
   17 -543.40774618  -0.92325204   0.00385967
   18 -543.73851015  -0.91988486   0.00336718
   19 -543.31350325  -0.91686239   0.00302247
   20 -542.88564519  -0.91412531   0.00273708
   21 -541.72358295  -0.91157431   0.00255100
   22 -541.17697991  -0.90922408   0.00235023
   23 -542.47259465  -0.90717672   0.00204736
   24 -543.07250179  -0.90535242   0.00182429
   25 -543.32340066  -0.90369899   0.00165343
   26 -543.97870772  -0.90221948   0.00147951
   27 -543.96345864  -0.90085510   0.00136438
   28 -543.79841330  -0.89958290   0.00127220
   29 -544.18506780  -0.89842287   0.00116004
   30 -544.63356853  -0.89736773   0.00105514
   31 -544.45654429  -0.89637495   0.00099278
   32 -543.03550425  -0.89537539   0.00099955
   33 -541.85306564  -0.89437911   0.00099628
   34 -542.28797343  -0.89346192   0.00091719
   35 -541.29206249  -0.89255405   0.00090787
   36 -541.74554445  -0.89171695   0.00083710
   37 -541.36740173  -0.89091073   0.00080622
   38 -541.13416388  -0.89013797   0.00077276
   39 -540.73795575  -0.88938951   0.00074846
   40 -541.05170484  -0.88869158   0.00069793
   41 -542.31122691  -0.88807788   0.00061370
   42 -542.57949172  -0.88750559   0.00057229
   43 -542.54312278  -0.88695953   0.00054606
   44 -542.45567890  -0.88643572   0.00052381
   45 -543.29572746  -0.88596544   0.00047028
   46 -543.83280413  -0.88553537   0.00043007
   47 -543.51356695  -0.88511364   0.00042173
   48 -542.62863166  -0.88468027   0.00043337
   49 -542.28660818  -0.88425323   0.00042704
   50 -542.70805832  -0.88385683   0.00039640
   51 -541.48815423  -0.88343845   0.00041837
   52 -541.37853299  -0.88303239   0.00040606
   53 -541.58534083  -0.88264810   0.00038429
   54 -541.63404343  -0.88227988   0.00036822
   55 -541.73043916  -0.88192814   0.00035174
   56 -541.98118212  -0.88159639   0.00033175
   57 -541.88818411  -0.88127403   0.00032236
   58 -542.03726499  -0.88096705   0.00030698
   59 -542.43866100  -0.88068157   0.00028548
   60 -542.40432349  -0.88040506   0.00027651
   61 -542.93588428  -0.88015164   0.00025341
   62 -543.22157087  -0.87991412   0.00023752
   63 -543.82834785  -0.87969974   0.00021438
   64 -543.62601499  -0.87948738   0.00021236
   65 -543.60603002  -0.87928109   0.00020628
   66 -544.06037734  -0.87909212   0.00018897
   67 -544.05919166  -0.87890902   0.00018310
   68 -543.76672035  -0.87872454   0.00018448
   69 -543.24625758  -0.87853337   0.00019118
   70 -542.59292200  -0.87833268   0.00020068
   71 -542.77782893  -0.87814167   0.00019101
   72 -542.87423899  -0.87795823   0.00018344
   73 -543.64430932  -0.87779673   0.00016150
   74 -543.93046655  -0.87764606   0.00015068
   75 -544.00041712  -0.87750103   0.00014503
   76 -544.08857038  -0.87736174   0.00013929
   77 -543.98231234  -0.87722395   0.00013779
   78 -543.44090234  -0.87707865   0.00014530
   79 -543.46780655  -0.87693747   0.00014118
   80 -543.51624553  -0.87680084   0.00013663
   81 -543.69185031  -0.87667109   0.00012975
   82 -544.13950029  -0.87655330   0.00011780
   83 -544.65501341  -0.87644838   0.00010492
   84 -544.69504538  -0.87634687   0.00010151
   85 -544.58737823  -0.87624577   0.00010110
   86 -544.73485771  -0.87614977   0.00009601
   87 -544.45711734  -0.87605094   0.00009883
   88 -544.97085487  -0.87596362   0.00008731
   89 -545.17051927  -0.87588198   0.00008165
   90 -544.97041391  -0.87579866   0.00008331
